g,velocity,noise,a,b,M1,M2,M3
0.36893860449146926,19.224971113715327,0.0048502774401731254,0.05482717342452069,0.06858137174305248,0.6222500158322235,0.40702902693292775,17.660455903709547
0.13743400815477738,9.02179076255119,0.29989293781393583,0.11385027429883372,0.06792668472967117,0.2870809821198205,0.1896377338450884,16.65392842011234
0.6000800753545329,8.109615080258566,0.029749741614168983,0.06377210489135458,0.05439029056876329,0.45376844287782964,0.285049181032283,17.61941997947522
0.20886987466683724,7.80880979740803,0.015355457497237037,0.13398180594754255,0.06578460602521534,0.32610197706542704,0.21083757723919694,13.176350647263167
0.2679472809731928,7.561284318822097,0.03450582147393321,0.1302780221066008,0.060575227005778734,0.34498690731439785,0.22225056570976343,14.48679613784792
0.15945280358602376,3.7702368237217256,0.3228211922741751,0.07655596942802845,0.05316654708050532,0.23013021641663406,0.14630906032730512,17.540624151039786
0.31937880978113614,13.079906057080045,0.006826340362255492,0.09863758870047845,0.04865103578439182,0.32379214002411966,0.20894258903891444,17.323268232195474
1.8122927342497543,1.6209212537565865,0.012984554174326465,0.13462035770965802,0.056121241426514167,0.6637022348663706,0.44050237762668787,15.460701199074679
1.977904293377703,4.206462709065729,1.3838917595824052,0.12402482313179856,0.028371158974708988,0.408437445750824,0.2675798516445316,12.892284767301822
1.3515152945126991,2.9034944477100337,0.002584459463361898,0.07316590686787654,0.045156284974514294,0.6372655920313635,0.41980081793708934,17.602097937969557
0.14473022003764383,2.2119871102401656,0.07488029523217443,0.11434059079559152,0.07249232476680881,0.29673423976066726,0.19007881695565587,15.007190304813875
0.23057222514795053,1.3644712794406832,0.1930458649443111,0.09784358838476254,0.06692471766654488,0.31137866124335134,0.20089019049221957,17.323518815455312
1.0100389788541908,1.0904897520227956,0.001481514400089081,0.06738784169516365,0.06245941159676534,0.7113163021758653,0.4817180986150891,17.63124994626032
0.25464605999360274,5.0626984229480625,0.04290440366979341,0.08208004928364618,0.07340657967291006,0.35107485764195356,0.22664205463374076,17.581799529188714
0.5137178479593746,2.6176686756571974,0.030866555598018798,0.12730753507242076,0.04784909486280496,0.5423660535732925,0.34458010869990846,14.281478705758243
2.4158507171714962,9.359313937847052,0.010908741291510553,0.07783906973088171,0.0500008303538374,0.6431787206389579,0.4077387488643148,17.577848645983664
0.11737047037394652,1.9257265300745632,0.8058084228736754,0.053014682843560076,0.03855094707865727,0.21538428190864253,0.13567043220991368,17.491234624427097
0.6715850130886563,5.844351249811386,0.7935203605867802,0.12644820732825685,0.07180171222716666,0.5300031929865971,0.3382659391322522,15.09110694920709
1.391470245066891,8.741980703530103,0.011721497545323943,0.09249019754240159,0.02964969164575741,0.2387951067296584,0.14045847942353668,17.21558470168599
4.992552691112259,13.271601824088275,0.20674841650840964,0.13790332787196405,0.038281085366868785,0.5930712314428872,0.3740211710051763,16.294448843203096
2.588105188582619,1.193096326582586,1.560410479951717,0.06299546447258364,0.02611754855844033,0.3455436392828839,0.22489438521834268,17.522720064663087
1.7288506014354226,15.343903284760772,0.00437536294814061,0.06431096150992077,0.030661246173584334,0.272301276078904,0.15754260468753345,17.511344780724773
0.1263351008358612,1.0615034346179384,0.016373019716709153,0.10453952743526167,0.055661245220483865,0.26029607897349494,0.16533588088395634,16.933265423946377
0.1717293687713043,19.639975696025406,0.9441712330139489,0.0501729944451916,0.07012713174187707,0.2323801341551328,0.15586783989027075,17.643652229107953
0.788558670596796,3.103437472223742,0.06201873610746006,0.14444008869952735,0.05225408367790643,0.5934723554233088,0.37434117179559584,14.3001449005972
0.35416535574331837,17.76983154527189,0.17430162606045374,0.06901072764497568,0.04353276521695919,0.23190155261699893,0.1477078759898833,17.397100820189685
0.11183216205350757,9.706413979511234,0.0031108895128156497,0.06195842918090098,0.051431382281870434,0.3974137265704695,0.25491183595076655,17.601658326991927
0.2880488289841137,3.2886382357542456,0.022085410656732838,0.12900731445629302,0.05761412643773171,0.35558871116523816,0.22675769591711786,16.071215906553164
1.5125474245215196,11.355440757834133,0.028023299606286824,0.09964914905013428,0.05492060185310747,0.6352263552809435,0.4184090743701897,17.437940235401186
0.9103744148151187,1.7060357376335407,0.0012175847001107804,0.12117750658243696,0.037592589672476785,0.4717482897597372,0.28978501166975784,16.31437674460625
0.10307403584781788,3.427933374235918,0.15193760372217477,0.14211410407118363,0.04071648624643388,0.2016145542835842,0.13043422651011108,17.00088527239311
